#water_vapour=f(CIBR)=square(b0*log10(CIBR)+b1)
#CIBR=Band_in_WV/Band_out_WV
#Sentinel 2-> CIBR= Band_9/Band_8A
#WV[g/cm2]
surface_reflectance;sun_zenith;view_zenith;azimuth;ground_altitude;b0;b1
0.4;0;0;45;4.0;-2.96166528887;-0.10679072796
0.4;0;0;90;0.0;-2.27241570731;-0.0115729120341
0.4;0;0;90;0.5;-2.30174058937;-0.0141047959987
0.4;0;0;90;1.0;-2.34403179096;-0.0165728652576
0.4;0;0;90;1.5;-2.49612255639;-0.0471666781078
0.4;0;0;90;2.0;-2.63430138222;-0.0752604369793
0.4;0;0;90;3.0;-2.73271447351;-0.077011055966
0.4;0;0;90;4.0;-2.98010178099;-0.115066882081
0.4;0;0;125;0.0;-2.28998959349;-0.0201560277083
0.4;0;0;125;0.5;-2.28208598874;-0.00539699849941
0.4;0;0;125;1.0;-2.36327287546;-0.0226889621868
0.4;0;0;125;1.5;-2.48913798688;-0.0441702661016
0.4;0;0;125;2.0;-2.62422155258;-0.0710828227756
0.4;0;0;125;3.0;-2.72682565877;-0.0712998049802
0.4;0;0;125;4.0;-2.94259822184;-0.102418341141
0.4;0;0;180;0.0;-2.24701797695;-0.00746664419894
0.4;0;0;180;0.5;-2.2911457566;-0.00998924630349
0.4;0;0;180;1.0;-2.37351001829;-0.0225632067038
0.4;0;0;180;1.5;-2.46978305849;-0.040227317009
0.4;0;0;180;2.0;-2.61442286524;-0.0687574585691
0.4;0;0;180;3.0;-2.73788544829;-0.0780376722173
0.4;0;0;180;4.0;-2.96961598754;-0.110073468909
0.4;0;5;0;0.0;-2.2571788935;-0.0130724397701
0.4;0;5;0;0.5;-2.28025383768;-0.00944109531851
0.4;0;5;0;1.0;-2.34672121485;-0.0152675881272
0.4;0;5;0;1.5;-2.53612162562;-0.0588092358807
0.4;0;5;0;2.0;-2.61535309306;-0.0681982173282
0.4;0;5;0;3.0;-2.73809228631;-0.0784505345223
0.4;0;5;0;4.0;-2.95588789749;-0.108609705943
0.4;0;5;45;0.0;-2.23726536105;-0.00638115450569
0.4;0;5;45;0.5;-2.27042339938;-0.00459716862757
0.4;0;5;45;1.0;-2.35684407298;-0.0196675255804
0.4;0;5;45;1.5;-2.48982503371;-0.0457603396659
0.4;0;5;45;2.0;-2.62107542356;-0.0734150402932
0.4;0;5;45;3.0;-2.73387446931;-0.0785515843083
0.4;0;5;45;4.0;-2.93001355888;-0.100967820769
0.4;0;5;90;0.0;-2.28204664636;-0.0170958981066
0.4;0;5;90;0.5;-2.27013046736;-0.00106125884749
0.4;0;5;90;1.0;-2.34152918916;-0.0140455967153
0.4;0;5;90;1.5;-2.51371604948;-0.0545168517446
0.4;0;5;90;2.0;-2.62789390166;-0.0743335052858
0.4;0;5;90;3.0;-2.72634499097;-0.0765143400013
0.4;0;5;90;4.0;-2.9498686041;-0.108210041766
0.4;0;5;125;0.0;-2.23504476603;-0.00493792677378
0.4;0;5;125;0.5;-2.29726582469;-0.0122157954195
0.4;0;5;125;1.0;-2.36206290362;-0.0225464864512
0.4;0;5;125;1.5;-2.48597675747;-0.0478088964417
0.4;0;5;125;2.0;-2.62239108961;-0.0732773018215
0.4;0;5;125;3.0;-2.71342488144;-0.0749945394656
0.4;0;5;125;4.0;-2.94530444587;-0.106419059376
0.4;0;5;180;0.0;-2.2716828347;-0.0159537825955
0.4;0;5;180;0.5;-2.27004672371;-0.0021484700589
0.4;0;5;180;1.0;-2.36634745892;-0.0210531544495
0.4;0;5;180;1.5;-2.51599418811;-0.0543714227338
0.4;0;5;180;2.0;-2.61860812581;-0.0698420319946
0.4;0;5;180;3.0;-2.72572805274;-0.0782359927855
0.4;0;5;180;4.0;-2.95703508355;-0.106639570766
0.4;0;10;0;0.0;-2.25140406882;-0.00911051424563
0.4;0;10;0;0.5;-2.25527299082;-0.00363458470971
0.4;0;10;0;1.0;-2.35145889175;-0.0217309745264
0.4;0;10;0;1.5;-2.47954633342;-0.0439583518464
0.4;0;10;0;2.0;-2.62086451566;-0.0765126236149
0.4;0;10;0;3.0;-2.702040155;-0.0729997929839
0.4;0;10;0;4.0;-2.94894621415;-0.106414296648
0.4;0;10;45;0.0;-2.23837226739;-0.00740127291174
0.4;0;10;45;0.5;-2.26531707336;-0.00244423442846
0.4;0;10;45;1.0;-2.33969038678;-0.0161544115552
0.4;0;10;45;1.5;-2.48592978108;-0.0487118784497
0.4;0;10;45;2.0;-2.60653467484;-0.0700306646667
0.4;0;10;45;3.0;-2.71820238986;-0.0720434988764
0.4;0;10;45;4.0;-2.9315359474;-0.103541464104
0.4;0;10;90;0.0;-2.25784726922;-0.0139382137324
0.4;0;10;90;0.5;-2.25813637333;0.000826898112187
0.4;0;10;90;1.0;-2.36457760738;-0.0210132249345
0.4;0;10;90;1.5;-2.53106381635;-0.061049547208
0.4;0;10;90;2.0;-2.60133709133;-0.0686072281171
0.4;0;10;90;3.0;-2.7089578881;-0.0726533223456
0.4;0;10;90;4.0;-2.93282179013;-0.101940528141
0.4;0;10;125;0.0;-2.26650150471;-0.0154757008808
0.4;0;10;125;0.5;-2.25812903986;-0.00263529143493
0.4;0;10;125;1.0;-2.33632561899;-0.0147270142034
0.4;0;10;125;1.5;-2.52285363664;-0.0539112912667
0.4;0;10;125;2.0;-2.59681990998;-0.0675250952377
0.4;0;10;125;3.0;-2.71819987331;-0.0766470261153
0.4;0;10;125;4.0;-2.93410240171;-0.104523818256
0.4;0;10;180;0.0;-2.25892697728;-0.00968522976187
0.4;0;10;180;0.5;-2.26589245853;-0.00734711557189
0.4;0;10;180;1.0;-2.35803540607;-0.0216376362571
0.4;0;10;180;1.5;-2.46593346168;-0.0424863389802
0.4;0;10;180;2.0;-2.61728211294;-0.075738168587
0.4;0;10;180;3.0;-2.71247762594;-0.0722810128673
0.4;0;10;180;4.0;-2.92215327571;-0.101665737991
0.4;0;15;0;0.0;-2.22945675867;-0.00715042117419
0.4;0;15;0;0.5;-2.2545127241;-0.00324792494004
0.4;0;15;0;1.0;-2.35494638052;-0.023244855027
0.4;0;15;0;1.5;-2.51693745782;-0.0600776700951
0.4;0;15;0;2.0;-2.61398645853;-0.0761323592026
0.4;0;15;0;3.0;-2.67483773203;-0.0646935687518
0.4;0;15;0;4.0;-2.92159712032;-0.103610988291
0.4;0;15;45;0.0;-2.27993891398;-0.0193399232866
0.4;0;15;45;0.5;-2.23535253943;-0.000905421074149
0.4;0;15;45;1.0;-2.35256181866;-0.0243301040075
0.4;0;15;45;1.5;-2.48398132999;-0.051789413683
0.4;0;15;45;2.0;-2.59942310718;-0.071529074061
0.4;0;15;45;3.0;-2.68678848994;-0.0708558026489
0.4;0;15;45;4.0;-2.91593898248;-0.100859393769
0.4;0;15;90;0.0;-2.2478824475;-0.0120719344391
0.4;0;15;90;0.5;-2.2489670082;-0.00322233162597
0.4;0;15;90;1.0;-2.33226889222;-0.0148429120714
0.4;0;15;90;1.5;-2.46606484049;-0.0443506435473
0.4;0;15;90;2.0;-2.58884644005;-0.0647127281886
0.4;0;15;90;3.0;-2.72052969594;-0.0792914427143
0.4;0;15;90;4.0;-2.92741135795;-0.104824820712
0.4;0;15;125;0.0;-2.22527258626;-0.00591472099862
0.4;0;15;125;0.5;-2.2350691548;0.00352396589157
0.4;0;15;125;1.0;-2.3326655276;-0.0196405764807
0.4;0;15;125;1.5;-2.48580530307;-0.05004869726
0.4;0;15;125;2.0;-2.60169998545;-0.0748442435786
0.4;0;15;125;3.0;-2.69178641664;-0.0694721207019
0.4;0;15;125;4.0;-2.91578237637;-0.102152213794
0.4;0;15;180;0.0;-2.218504034;-0.00562331395394
0.4;0;15;180;0.5;-2.26337412717;-0.00732324487313
0.4;0;15;180;1.0;-2.35389748112;-0.026035063694
0.4;0;15;180;1.5;-2.47015065501;-0.0461526908425
0.4;0;15;180;2.0;-2.60159342443;-0.0751653718276
0.4;0;15;180;3.0;-2.69826329295;-0.0748185110747
0.4;0;15;180;4.0;-2.91906523465;-0.100890991205
0.4;0;20;0;0.0;-2.24097050376;-0.0135696531617
0.4;0;20;0;0.5;-2.23029287068;0.000151404449423
0.4;0;20;0;1.0;-2.3253466017;-0.0227321278529
0.4;0;20;0;1.5;-2.43975680921;-0.0392030625573
0.4;0;20;0;2.0;-2.56027018041;-0.0633697238033
0.4;0;20;0;3.0;-2.66139142673;-0.0658706178984
0.4;0;20;0;4.0;-2.91747188399;-0.107416798569
0.4;0;20;45;0.0;-2.20671166764;-0.00407008574272
0.4;0;20;45;0.5;-2.23334622453;-0.00185535642323
0.4;0;20;45;1.0;-2.32668436376;-0.0187645956199
0.4;0;20;45;1.5;-2.43638269754;-0.038817396326
0.4;0;20;45;2.0;-2.58624704746;-0.0718694332176
0.4;0;20;45;3.0;-2.66513391855;-0.0702218348605
0.4;0;20;45;4.0;-2.89403166526;-0.0979561563937
0.4;0;20;90;0.0;-2.21540535064;-0.00627291574579
0.4;0;20;90;0.5;-2.22248078093;0.00704622532163
0.4;0;20;90;1.0;-2.32073457844;-0.0154641941792
0.4;0;20;90;1.5;-2.49379743062;-0.0550083716338
0.4;0;20;90;2.0;-2.57327131175;-0.0657367958526
0.4;0;20;90;3.0;-2.68301293505;-0.0743067335958
0.4;0;20;90;4.0;-2.89722291438;-0.102278580843
0.4;0;20;125;0.0;-2.21529734359;-0.0108938989923
0.4;0;20;125;0.5;-2.21978924844;0.000490522251568
0.4;0;20;125;1.0;-2.31131398077;-0.0156810429544
0.4;0;20;125;1.5;-2.48263187467;-0.0519564534082
0.4;0;20;125;2.0;-2.56960739315;-0.0676485440678
0.4;0;20;125;3.0;-2.67318278549;-0.0725478500938
0.4;0;20;125;4.0;-2.8951900307;-0.104901643317
0.4;0;20;180;0.0;-2.20673028629;-0.00386954611913
0.4;0;20;180;0.5;-2.2405443246;-0.0035678077365
0.4;0;20;180;1.0;-2.3349607877;-0.0227189677215
0.4;0;20;180;1.5;-2.48787836471;-0.0540539220397
0.4;0;20;180;2.0;-2.57541687031;-0.0675412197697
0.4;0;20;180;3.0;-2.66201080637;-0.0690949077768
0.4;0;20;180;4.0;-2.89390856877;-0.102362696681
0.4;15;0;0;0.0;-2.2239871974;-0.00768924337758
0.4;15;0;0;0.5;-2.23116358251;0.00148044629748
0.4;15;0;0;1.0;-2.31306525862;-0.0145376038105
0.4;15;0;0;1.5;-2.44876180286;-0.0416579321567
0.4;15;0;0;2.0;-2.59648981719;-0.0727969859902
0.4;15;0;0;3.0;-2.69573387812;-0.0737359783862
0.4;15;0;0;4.0;-2.90575287455;-0.100550908929
0.4;15;0;45;0.0;-2.21227014038;-0.00495409543665
0.4;15;0;45;0.5;-2.22996762007;0.00231472710328
0.4;15;0;45;1.0;-2.34979430037;-0.0231930614583
0.4;15;0;45;1.5;-2.50675463017;-0.0527271293282
0.4;15;0;45;2.0;-2.59958494966;-0.0738353282207
0.4;15;0;45;3.0;-2.69189593667;-0.0711932463499
0.4;15;0;45;4.0;-2.93597320443;-0.109252213334
0.4;15;0;90;0.0;-2.25278285064;-0.0161708379402
0.4;15;0;90;0.5;-2.2537576134;-0.0064506511893
0.4;15;0;90;1.0;-2.32991500102;-0.0178165760254
0.4;15;0;90;1.5;-2.52211323679;-0.061501647992
0.4;15;0;90;2.0;-2.58934666779;-0.0700587586823
0.4;15;0;90;3.0;-2.68516457354;-0.0699874221534
0.4;15;0;90;4.0;-2.9309219547;-0.107685682244
0.4;15;0;125;0.0;-2.26298334423;-0.0176294705073
0.4;15;0;125;0.5;-2.24275846836;-0.00378625472564
0.4;15;0;125;1.0;-2.33996885539;-0.0209445717054
0.4;15;0;125;1.5;-2.527808648;-0.0631932745556
0.4;15;0;125;2.0;-2.58784342454;-0.0700410058801
0.4;15;0;125;3.0;-2.68869294205;-0.0724906227186
0.4;15;0;125;4.0;-2.91801398038;-0.104923569159
0.4;15;0;180;0.0;-2.2283331386;-0.00758510602096
0.4;15;0;180;0.5;-2.23891631753;-0.000477403535275
0.4;15;0;180;1.0;-2.31875931372;-0.012164756383
0.4;15;0;180;1.5;-2.48118217647;-0.0480759764822
0.4;15;0;180;2.0;-2.59585969219;-0.0722624410018
0.4;15;0;180;3.0;-2.69033173619;-0.0723126575246
0.4;15;0;180;4.0;-2.91084355577;-0.102499039807
0.4;15;5;0;0.0;-2.23262221411;-0.0103787131855
0.4;15;5;0;0.5;-2.25380985529;-0.00439932146339
0.4;15;5;0;1.0;-2.33814016745;-0.0229312652035
0.4;15;5;0;1.5;-2.48123825217;-0.0480316624596
0.4;15;5;0;2.0;-2.58633183213;-0.0663776471659
0.4;15;5;0;3.0;-2.69527426318;-0.0741022662718
0.4;15;5;0;4.0;-2.9196839249;-0.10608788463
0.4;15;5;45;0.0;-2.22453264656;-0.00624865549001
0.4;15;5;45;0.5;-2.27312937041;-0.0124684404994
0.4;15;5;45;1.0;-2.32768033473;-0.0193814476073
0.4;15;5;45;1.5;-2.48209927949;-0.051391462143
0.4;15;5;45;2.0;-2.60323396925;-0.0737388275046
0.4;15;5;45;3.0;-2.69285993261;-0.0730162764779
0.4;15;5;45;4.0;-2.91444984192;-0.104905430492
0.4;15;5;90;0.0;-2.23245285477;-0.00766646246703
0.4;15;5;90;0.5;-2.2560552887;-0.0083991323238
0.4;15;5;90;1.0;-2.32772293031;-0.0166309944614
0.4;15;5;90;1.5;-2.49462026697;-0.0524600931041
0.4;15;5;90;2.0;-2.58976323263;-0.0683495167789
0.4;15;5;90;3.0;-2.69227062501;-0.0733650390433
0.4;15;5;90;4.0;-2.92686634876;-0.109382491317
0.4;15;5;125;0.0;-2.21601619784;-0.000935670441402
0.4;15;5;125;0.5;-2.24701632661;-0.00625047491807
0.4;15;5;125;1.0;-2.34234475013;-0.0219732805229
0.4;15;5;125;1.5;-2.45887850316;-0.043474592912
0.4;15;5;125;2.0;-2.57758822247;-0.0644084666492
0.4;15;5;125;3.0;-2.68092182527;-0.0707208753974
0.4;15;5;125;4.0;-2.91343693664;-0.104154553055
0.4;15;5;180;0.0;-2.22844629689;-0.00686510885759
0.4;15;5;180;0.5;-2.23878400778;-0.00149835936352
0.4;15;5;180;1.0;-2.32850224322;-0.0175636811506
0.4;15;5;180;1.5;-2.47420851931;-0.0498324164559
0.4;15;5;180;2.0;-2.59108239023;-0.0707634650358
0.4;15;5;180;3.0;-2.6802982527;-0.0698230720945
0.4;15;5;180;4.0;-2.93640554613;-0.108289645206
0.4;15;10;0;0.0;-2.2334089598;-0.0116828956422
0.4;15;10;0;0.5;-2.25382496613;-0.00661661643867
0.4;15;10;0;1.0;-2.32181284219;-0.0170757195753
0.4;15;10;0;1.5;-2.5084639148;-0.0559055076034
0.4;15;10;0;2.0;-2.58499983263;-0.0721312753884
0.4;15;10;0;3.0;-2.69166949557;-0.0742034819019
0.4;15;10;0;4.0;-2.91849036031;-0.106831017816
0.4;15;10;45;0.0;-2.23062465616;-0.00858742015488
0.4;15;10;45;0.5;-2.24533157801;-0.00285619330841
0.4;15;10;45;1.0;-2.3300673194;-0.0211091965856
0.4;15;10;45;1.5;-2.46682437693;-0.0480470186923
0.4;15;10;45;2.0;-2.59362553546;-0.0695013332653
0.4;15;10;45;3.0;-2.68117574569;-0.0702447040091
0.4;15;10;45;4.0;-2.91749082925;-0.104228572786
0.4;15;10;90;0.0;-2.21004579878;-0.00674575539353
0.4;15;10;90;0.5;-2.25884654708;-0.00913661585953
0.4;15;10;90;1.0;-2.33279969591;-0.0215121050169
0.4;15;10;90;1.5;-2.46660770189;-0.0503216114653
0.4;15;10;90;2.0;-2.58133994562;-0.0707691270837
0.4;15;10;90;3.0;-2.68840092351;-0.0727197145641
0.4;15;10;90;4.0;-2.91119341189;-0.10523507151
0.4;15;10;125;0.0;-2.22100878138;-0.00769776879408
0.4;15;10;125;0.5;-2.25753458111;-0.00851640392794
0.4;15;10;125;1.0;-2.3128464528;-0.0171058179613
0.4;15;10;125;1.5;-2.50683179926;-0.0614944399507
0.4;15;10;125;2.0;-2.59003507078;-0.0713145553253
0.4;15;10;125;3.0;-2.67502584465;-0.0703748608314
0.4;15;10;125;4.0;-2.90646986861;-0.105236244361
0.4;15;10;180;0.0;-2.24465039986;-0.0132715728806
0.4;15;10;180;0.5;-2.26791630468;-0.0115207476686
0.4;15;10;180;1.0;-2.3322033063;-0.021117641624
0.4;15;10;180;1.5;-2.44242912848;-0.0427542051753
0.4;15;10;180;2.0;-2.56029769075;-0.0584177218128
0.4;15;10;180;3.0;-2.68132277341;-0.071506710704
0.4;15;10;180;4.0;-2.90476425459;-0.102195753804
0.4;15;15;0;0.0;-2.22782269478;-0.0140707359967
0.4;15;15;0;0.5;-2.24138691554;-0.00225182499196
0.4;15;15;0;1.0;-2.322857628;-0.0215056947366
0.4;15;15;0;1.5;-2.47718792849;-0.0555921865333
0.4;15;15;0;2.0;-2.58310016343;-0.0741958909727
0.4;15;15;0;3.0;-2.65889501096;-0.0669412426853
0.4;15;15;0;4.0;-2.90401594215;-0.105928033253
0.4;15;15;45;0.0;-2.24276099866;-0.0186153961203
0.4;15;15;45;0.5;-2.24312913277;-0.00866891331199
0.4;15;15;45;1.0;-2.32129145626;-0.0231486612891
0.4;15;15;45;1.5;-2.47289486602;-0.0512411597785
0.4;15;15;45;2.0;-2.58640569127;-0.0733471722987
0.4;15;15;45;3.0;-2.66445732138;-0.0719115255861
0.4;15;15;45;4.0;-2.88770706446;-0.103733017061
0.4;15;15;90;0.0;-2.21865045353;-0.00996625324849
0.4;15;15;90;0.5;-2.22464297632;-0.00258305948129
0.4;15;15;90;1.0;-2.31814198598;-0.0221679368758
0.4;15;15;90;1.5;-2.47065992613;-0.0519960650624
0.4;15;15;90;2.0;-2.55087642932;-0.0620345319899
0.4;15;15;90;3.0;-2.67124818938;-0.0695431260645
0.4;15;15;90;4.0;-2.87996081242;-0.0970192036538
0.4;15;15;125;0.0;-2.25844632638;-0.0213525956452
0.4;15;15;125;0.5;-2.24218813305;-0.00795247960209
0.4;15;15;125;1.0;-2.31661196942;-0.0190935873007
0.4;15;15;125;1.5;-2.45933332363;-0.0497029563458
0.4;15;15;125;2.0;-2.5636818016;-0.068417186848
0.4;15;15;125;3.0;-2.66080168756;-0.0714364895016
0.4;15;15;125;4.0;-2.89776456768;-0.106061999507
0.4;15;15;180;0.0;-2.22506823767;-0.0129778140179
0.4;15;15;180;0.5;-2.21557377108;0.00318316635264
0.4;15;15;180;1.0;-2.3111622544;-0.0188720189858
0.4;15;15;180;1.5;-2.45174097545;-0.0464797993047
0.4;15;15;180;2.0;-2.55070114747;-0.0609347507775
0.4;15;15;180;3.0;-2.67220159057;-0.0742007041931
0.4;15;15;180;4.0;-2.89814033871;-0.10109030278
0.4;15;20;0;0.0;-2.21808034634;-0.0141641914046
0.4;15;20;0;0.5;-2.2239593046;-0.000306782012564
0.4;15;20;0;1.0;-2.31795092603;-0.0199480198466
0.4;15;20;0;1.5;-2.44973132114;-0.0509000860429
0.4;15;20;0;2.0;-2.56902803808;-0.0723517982363
0.4;15;20;0;3.0;-2.66337699578;-0.0713116201027
0.4;15;20;0;4.0;-2.87710020852;-0.102528392205
0.4;15;20;45;0.0;-2.21438608043;-0.0135381105895
0.4;15;20;45;0.5;-2.21084722292;0.00229940787623
0.4;15;20;45;1.0;-2.30588133828;-0.0193214071635
0.4;15;20;45;1.5;-2.47344403042;-0.0568593077688
0.4;15;20;45;2.0;-2.55714050481;-0.0726500806897
0.4;15;20;45;3.0;-2.64539603038;-0.067082538565
0.4;15;20;45;4.0;-2.87713032061;-0.10135849046
0.4;15;20;90;0.0;-2.19095794534;-0.00417677432554
0.4;15;20;90;0.5;-2.21483796445;0.002064186384
0.4;15;20;90;1.0;-2.27197287857;-0.00703940004452
0.4;15;20;90;1.5;-2.46225532287;-0.0525639127216
0.4;15;20;90;2.0;-2.55013327852;-0.0687541608781
0.4;15;20;90;3.0;-2.65019737914;-0.0686677244029
0.4;15;20;90;4.0;-2.87054027607;-0.0994653376038
0.4;15;20;125;0.0;-2.19403700704;-0.00704016698087
0.4;15;20;125;0.5;-2.21902595428;-0.0062915426043
0.4;15;20;125;1.0;-2.29657209875;-0.0151534046149
0.4;15;20;125;1.5;-2.451617354;-0.0499542822313
0.4;15;20;125;2.0;-2.5429266386;-0.0627244057268
0.4;15;20;125;3.0;-2.64090890003;-0.0690027443526
0.4;15;20;125;4.0;-2.86124303977;-0.0971221317455
0.4;15;20;180;0.0;-2.20755193519;-0.012259520129
0.4;15;20;180;0.5;-2.20082185505;0.00284932852608
0.4;15;20;180;1.0;-2.32228821429;-0.0256562386783
0.4;15;20;180;1.5;-2.42352726826;-0.0404319302594
0.4;15;20;180;2.0;-2.54145412164;-0.0638439174518
0.4;15;20;180;3.0;-2.6366401679;-0.06653832664
0.4;15;20;180;4.0;-2.87784869833;-0.103235713674
0.4;30;0;0;0.0;-2.15466559885;-0.00360250141777
0.4;30;0;0;0.5;-2.16468041157;0.00234649014605
0.4;30;0;0;1.0;-2.2452439805;-0.0135018180382
0.4;30;0;0;1.5;-2.40557228001;-0.0464862722637
0.4;30;0;0;2.0;-2.49390214139;-0.0609173754202
0.4;30;0;0;3.0;-2.5963405087;-0.0648649356267
0.4;30;0;0;4.0;-2.80042976556;-0.0940821744762
0.4;30;0;45;0.0;-2.18602561579;-0.0131661496828
0.4;30;0;45;0.5;-2.17817074531;-0.00449315148548
0.4;30;0;45;1.0;-2.25566408267;-0.0130510942248
0.4;30;0;45;1.5;-2.4115946296;-0.0452214365603
0.4;30;0;45;2.0;-2.49800841635;-0.0643911308928
0.4;30;0;45;3.0;-2.60530779565;-0.068481859437
0.4;30;0;45;4.0;-2.81778781399;-0.0963017782192
0.4;30;0;90;0.0;-2.15476643681;-0.00223139609661
0.4;30;0;90;0.5;-2.16896672951;0.00187653205594
0.4;30;0;90;1.0;-2.26079731736;-0.0167958810372
0.4;30;0;90;1.5;-2.4066485019;-0.0470954469126
0.4;30;0;90;2.0;-2.50648246462;-0.0640929395521
0.4;30;0;90;3.0;-2.59064405166;-0.0619488807906
0.4;30;0;90;4.0;-2.83623942013;-0.101821519818
0.4;30;0;125;0.0;-2.19112351141;-0.0149270260713
0.4;30;0;125;0.5;-2.18229891418;-0.00317491554697
0.4;30;0;125;1.0;-2.24047826845;-0.0118583700284
0.4;30;0;125;1.5;-2.38822565592;-0.0412013022181
0.4;30;0;125;2.0;-2.49809216699;-0.0613223811443
0.4;30;0;125;3.0;-2.59528969346;-0.0649355847032
0.4;30;0;125;4.0;-2.81473666782;-0.0919672060177
0.4;30;0;180;0.0;-2.16184617888;-0.00701011170564
0.4;30;0;180;0.5;-2.17036852517;-0.000377696951725
0.4;30;0;180;1.0;-2.2610244622;-0.017114093045
0.4;30;0;180;1.5;-2.42252405076;-0.0538672382351
0.4;30;0;180;2.0;-2.51152289666;-0.0635508965142
0.4;30;0;180;3.0;-2.58869568873;-0.0644027116507
0.4;30;0;180;4.0;-2.81876048596;-0.0960612597523
0.4;30;5;0;0.0;-2.1986147527;-0.0150242646387
0.4;30;5;0;0.5;-2.16283830661;0.00363954408664
0.4;30;5;0;1.0;-2.24241310335;-0.0130996685467
0.4;30;5;0;1.5;-2.35830365793;-0.034028452179
0.4;30;5;0;2.0;-2.49579717949;-0.063207882999
0.4;30;5;0;3.0;-2.60064088505;-0.0684996263374
0.4;30;5;0;4.0;-2.81299411687;-0.0976917367116
0.4;30;5;45;0.0;-2.15218714562;-0.00111250515021
0.4;30;5;45;0.5;-2.16914333213;0.000655431180994
0.4;30;5;45;1.0;-2.23790407124;-0.0106378069517
0.4;30;5;45;1.5;-2.39944993933;-0.047111079047
0.4;30;5;45;2.0;-2.49861802114;-0.0643087032526
0.4;30;5;45;3.0;-2.59371598403;-0.0642585995068
0.4;30;5;45;4.0;-2.80750705291;-0.0941526110463
0.4;30;5;90;0.0;-2.18214108022;-0.0138937241231
0.4;30;5;90;0.5;-2.17000604107;-0.00183435690959
0.4;30;5;90;1.0;-2.25263980695;-0.0158024510278
0.4;30;5;90;1.5;-2.45296413821;-0.0628687811852
0.4;30;5;90;2.0;-2.50120125568;-0.0667392834677
0.4;30;5;90;3.0;-2.59541461428;-0.0666068947904
0.4;30;5;90;4.0;-2.81098148674;-0.0968842544398
0.4;30;5;125;0.0;-2.13862167076;0.00144495454813
0.4;30;5;125;0.5;-2.16201095664;0.00379652126849
0.4;30;5;125;1.0;-2.25076362365;-0.0140879858811
0.4;30;5;125;1.5;-2.40236645072;-0.0456636851813
0.4;30;5;125;2.0;-2.49491442101;-0.0594903350241
0.4;30;5;125;3.0;-2.593278164;-0.0640085379609
0.4;30;5;125;4.0;-2.82321787834;-0.100896936991
0.4;30;5;180;0.0;-2.14565905801;0.00232463946317
0.4;30;5;180;0.5;-2.16516590966;0.000412516580818
0.4;30;5;180;1.0;-2.25780557561;-0.017620459339
0.4;30;5;180;1.5;-2.37360490035;-0.0369829073838
0.4;30;5;180;2.0;-2.48321470842;-0.0604656455258
0.4;30;5;180;3.0;-2.60520225613;-0.0695899802058
0.4;30;5;180;4.0;-2.82209683836;-0.0997696737764
0.4;30;10;0;0.0;-2.18593512782;-0.01683136259
0.4;30;10;0;0.5;-2.18469236568;-0.00374003498556
0.4;30;10;0;1.0;-2.26300244487;-0.0177557065208
0.4;30;10;0;1.5;-2.45096255378;-0.0589798800988
0.4;30;10;0;2.0;-2.49610168812;-0.0657528239943
0.4;30;10;0;3.0;-2.59107463963;-0.0665937602566
0.4;30;10;0;4.0;-2.81802592048;-0.0992079960775
0.4;30;10;45;0.0;-2.1330403084;-0.000376609946419
0.4;30;10;45;0.5;-2.16105188727;0.00362183605651
0.4;30;10;45;1.0;-2.2676386673;-0.0194980791656
0.4;30;10;45;1.5;-2.40410772913;-0.0496429546776
0.4;30;10;45;2.0;-2.48141605508;-0.0616679435084
0.4;30;10;45;3.0;-2.59711500533;-0.0696834968341
0.4;30;10;45;4.0;-2.80363500334;-0.0931891182014
0.4;30;10;90;0.0;-2.15127591548;-0.00561904690495
0.4;30;10;90;0.5;-2.17184398102;-0.00172412710975
0.4;30;10;90;1.0;-2.24073530752;-0.0127971749448
0.4;30;10;90;1.5;-2.39215890395;-0.0458772365817
0.4;30;10;90;2.0;-2.49089985354;-0.0618381152913
0.4;30;10;90;3.0;-2.59018737877;-0.0654334033834
0.4;30;10;90;4.0;-2.81902002358;-0.0980175382868
0.4;30;10;125;0.0;-2.15877262608;-0.00861734911317
0.4;30;10;125;0.5;-2.15812332468;0.00576787427986
0.4;30;10;125;1.0;-2.23661598673;-0.0103067525345
0.4;30;10;125;1.5;-2.41215712559;-0.0532693605981
0.4;30;10;125;2.0;-2.49903536577;-0.0650211587696
0.4;30;10;125;3.0;-2.58366499703;-0.0638851727668
0.4;30;10;125;4.0;-2.79916432024;-0.0954356365627
0.4;30;10;180;0.0;-2.13353730147;0.00018350803453
0.4;30;10;180;0.5;-2.18106529776;-0.00663786527451
0.4;30;10;180;1.0;-2.23784119965;-0.0120925053477
0.4;30;10;180;1.5;-2.38060752741;-0.0403420663791
0.4;30;10;180;2.0;-2.49472422385;-0.0654172863437
0.4;30;10;180;3.0;-2.58000967077;-0.0631084955825
0.4;30;10;180;4.0;-2.80259787281;-0.0933071974282
0.4;30;15;0;0.0;-2.13681563102;-0.00313413528278
0.4;30;15;0;0.5;-2.15632196996;0.00136346652485
0.4;30;15;0;1.0;-2.24870528165;-0.01773563363
0.4;30;15;0;1.5;-2.40841554055;-0.0509026744636
0.4;30;15;0;2.0;-2.49120841471;-0.0646360616821
0.4;30;15;0;3.0;-2.58399429463;-0.0651410902009
0.4;30;15;0;4.0;-2.79915724466;-0.0970431651386
0.4;30;15;45;0.0;-2.15686072304;-0.00831442122496
